element_id,element_type,latitude,longitude,highway,name,maxspeed,lanes,oneway
19792463,way,-27.4624936,153.0179078,footway,,,,
19792463,way,-27.4625345,153.0179246,footway,,,,
19792463,way,-27.4626124,153.017952,footway,,,,
19792463,way,-27.4626851,153.0179541,footway,,,,
19792467,way,-27.4631526,153.0187464,footway,,,,
19792467,way,-27.463185,153.0186331,footway,,,,
19792467,way,-27.4632868,153.0182679,footway,,,,
19792467,way,-27.4633182,153.0182364,footway,,,,
19792467,way,-27.4633946,153.0181929,footway,,,,
19792467,way,-27.4634196,153.0181716,footway,,,,
19792468,way,-27.4637456,153.020004,footway,,,,
19792468,way,-27.4637951,153.0199503,footway,,,,
19792468,way,-27.4638018,153.0199418,footway,,,,
19792468,way,-27.4638272,153.0199091,footway,,,,
19792468,way,-27.4639052,153.0198462,footway,,,,
19792468,way,-27.4639647,153.0198019,footway,,,,
19792468,way,-27.4640095,153.0197959,footway,,,,
19792468,way,-27.464047,153.0197819,footway,,,,
19792468,way,-27.4640815,153.0197519,footway,,,,
19792469,way,-27.4641836,153.0196266,steps,,,,
19792469,way,-27.4642614,153.0197026,steps,,,,
21496252,way,-27.4559711,153.0031538,residential,Carlyle Street,40,,no
21496252,way,-27.4559672,153.0031697,residential,Carlyle Street,40,,no
21496252,way,-27.4559668,153.0031939,residential,Carlyle Street,40,,no
21496252,way,-27.4559811,153.003305,residential,Carlyle Street,40,,no
21496252,way,-27.4560774,153.0039727,residential,Carlyle Street,40,,no
21496252,way,-27.4560843,153.0040114,residential,Carlyle Street,40,,no
21496252,way,-27.4560864,153.0040214,residential,Carlyle Street,40,,no
21496252,way,-27.4560881,153.0040301,residential,Carlyle Street,40,,no
21496252,way,-27.4561057,153.0040993,residential,Carlyle Street,40,,no
21496629,way,-27.4587402,152.9994851,secondary,Enoggera Terrace,50,1,yes
21496629,way,-27.4586837,152.9994914,secondary,Enoggera Terrace,50,1,yes
21496629,way,-27.458667,152.9994943,secondary,Enoggera Terrace,50,1,yes
21496629,way,-27.4586526,152.9994982,secondary,Enoggera Terrace,50,1,yes
21496629,way,-27.4586405,152.9995028,secondary,Enoggera Terrace,50,1,yes
21496629,way,-27.4586358,152.9995049,secondary,Enoggera Terrace,50,1,yes
21496629,way,-27.4586279,152.9995086,secondary,Enoggera Terrace,50,1,yes
21496629,way,-27.4586168,152.9995146,secondary,Enoggera Terrace,50,1,yes
21496629,way,-27.4586068,152.9995215,secondary,Enoggera Terrace,50,1,yes
21496629,way,-27.4585989,152.9995281,secondary,Enoggera Terrace,50,1,yes
21496629,way,-27.4585935,152.9995345,secondary,Enoggera Terrace,50,1,yes
21496629,way,-27.4585879,152.9995428,secondary,Enoggera Terrace,50,1,yes
21496629,way,-27.4585837,152.9995518,secondary,Enoggera Terrace,50,1,yes
21496629,way,-27.4585796,152.9995625,secondary,Enoggera Terrace,50,1,yes
21496629,way,-27.4585767,152.9995722,secondary,Enoggera Terrace,50,1,yes
21496629,way,-27.4585739,152.9995832,secondary,Enoggera Terrace,50,1,yes
21496629,way,-27.4585728,152.9995879,secondary,Enoggera Terrace,50,1,yes
21496629,way,-27.4585707,152.9995979,secondary,Enoggera Terrace,50,1,yes
21496629,way,-27.4585693,152.9996072,secondary,Enoggera Terrace,50,1,yes
22706034,way,-27.4663909,153.0225553,footway,,,,
22706034,way,-27.4661566,153.0224956,footway,,,,
22706034,way,-27.4655586,153.0222425,footway,,,,
22706034,way,-27.4653114,153.0220755,footway,,,,
22706106,way,-27.4666791,153.0225545,footway,,,,
22706106,way,-27.4665756,153.0224438,footway,,,,
22706106,way,-27.4663062,153.0221718,footway,,,,
22706106,way,-27.4662148,153.0220859,footway,,,,
22706106,way,-27.4658416,153.0218284,footway,,,,
22706106,way,-27.4657847,153.0217602,footway,,,,
22706106,way,-27.4656588,153.0216139,footway,,,,
22706106,way,-27.4654989,153.0215624,footway,,,,
22706106,way,-27.4652324,153.021365,footway,,,,
22706106,way,-27.4651667,153.0213432,footway,,,,
22706106,way,-27.4651173,153.0213184,footway,,,,
22706106,way,-27.4650768,153.0212748,footway,,,,
22706106,way,-27.4650435,153.0212266,footway,,,,
22706106,way,-27.4650013,153.0211448,footway,,,,
22706106,way,-27.4649567,153.0210764,footway,,,,
22706106,way,-27.4649097,153.0210019,footway,,,,
22706106,way,-27.464871,153.0209597,footway,,,,
22706106,way,-27.4648061,153.0209141,footway,,,,
22706106,way,-27.4647383,153.020892,footway,,,,
22706106,way,-27.4646943,153.0208886,footway,,,,
22706106,way,-27.4646574,153.0208926,footway,,,,
22706106,way,-27.464605,153.0209034,footway,,,,
22770619,way,-27.464721,153.0200243,residential,Parkland Crescent,20,,yes
22770619,way,-27.4650811,153.0203692,residential,Parkland Crescent,20,,yes
23026102,way,-27.4560585,153.0240441,cycleway,,,,no
23026102,way,-27.4560975,153.023953,cycleway,,,,no
23026102,way,-27.4561379,153.0238712,cycleway,,,,no
23026102,way,-27.4562167,153.0237616,cycleway,,,,no
23026102,way,-27.4563259,153.0236455,cycleway,,,,no
23026102,way,-27.4564485,153.0235141,cycleway,,,,no
23026102,way,-27.4569078,153.022932,cycleway,,,,no
23026102,way,-27.4570221,153.0227832,cycleway,,,,no
23026102,way,-27.4571185,153.0226638,cycleway,,,,no
23026102,way,-27.4571911,153.0225109,cycleway,,,,no
23026102,way,-27.4573411,153.0221528,cycleway,,,,no
23026102,way,-27.4574709,153.0218736,cycleway,,,,no
23026102,way,-27.457551,153.0217097,cycleway,,,,no
23026102,way,-27.4576553,153.0214472,cycleway,,,,no
23026102,way,-27.4576564,153.0212905,cycleway,,,,no
23026102,way,-27.4577218,153.021037,cycleway,,,,no
23026102,way,-27.4578027,153.0206146,cycleway,,,,no
23026102,way,-27.4578386,153.0203702,cycleway,,,,no
23026102,way,-27.4578742,153.0200243,cycleway,,,,no
23026102,way,-27.4579075,153.019645,cycleway,,,,no
23026102,way,-27.4579521,153.0192158,cycleway,,,,no
23026102,way,-27.4579715,153.0189755,cycleway,,,,no
23026102,way,-27.4579892,153.0187321,cycleway,,,,no
23026102,way,-27.4579858,153.0184203,cycleway,,,,no
23026102,way,-27.4579985,153.0182254,cycleway,,,,no
23026102,way,-27.4580116,153.0180076,cycleway,,,,no
23026102,way,-27.4580259,153.0177956,cycleway,,,,no
23026102,way,-27.4580401,153.0176273,cycleway,,,,no
23026102,way,-27.4580557,153.0175374,cycleway,,,,no
23026102,way,-27.4580902,153.0173926,cycleway,,,,no
23026102,way,-27.4581259,153.0172437,cycleway,,,,no
23026102,way,-27.4581622,153.0171043,cycleway,,,,no
23026102,way,-27.4581901,153.017005,cycleway,,,,no
23026102,way,-27.4582348,153.016881,cycleway,,,,no
23026102,way,-27.4583304,153.0166596,cycleway,,,,no
23026102,way,-27.4584082,153.0165024,cycleway,,,,no
23026102,way,-27.4584792,153.0163701,cycleway,,,,no
23026102,way,-27.45863,153.0160971,cycleway,,,,no
23026102,way,-27.4587018,153.0159704,cycleway,,,,no
23026102,way,-27.458745,153.0159,cycleway,,,,no
23026102,way,-27.4587853,153.0158427,cycleway,,,,no
23026102,way,-27.4588244,153.0157934,cycleway,,,,no
23026102,way,-27.4588881,153.015729,cycleway,,,,no
23026102,way,-27.4589483,153.0156792,cycleway,,,,no
23026102,way,-27.4590075,153.0156349,cycleway,,,,no
23026102,way,-27.4590676,153.0156022,cycleway,,,,no
23026102,way,-27.4591204,153.0155794,cycleway,,,,no
23026102,way,-27.4592134,153.0155488,cycleway,,,,no
23026102,way,-27.4593329,153.0155039,cycleway,,,,no
23026102,way,-27.4593716,153.0154872,cycleway,,,,no
23026102,way,-27.4594087,153.0154681,cycleway,,,,no
23026102,way,-27.4594445,153.0154455,cycleway,,,,no
23026102,way,-27.459501,153.0154115,cycleway,,,,no
23026102,way,-27.459531,153.0153851,cycleway,,,,no
23026102,way,-27.4595573,153.0153667,cycleway,,,,no
23026102,way,-27.4596133,153.0153396,cycleway,,,,no
23026102,way,-27.4596855,153.015308,cycleway,,,,no
23026102,way,-27.4597469,153.0152849,cycleway,,,,no
23026102,way,-27.4598141,153.0152637,cycleway,,,,no
23026102,way,-27.4598496,153.0152526,cycleway,,,,no
23026102,way,-27.4598782,153.0152486,cycleway,,,,no
23026102,way,-27.4599068,153.0152486,cycleway,,,,no
23026106,way,-27.4605339,153.0154668,cycleway,,,,
23026106,way,-27.4606134,153.01554,cycleway,,,,
23026106,way,-27.4606646,153.0155932,cycleway,,,,
23026106,way,-27.4608025,153.0157489,cycleway,,,,
23026106,way,-27.4609626,153.015925,cycleway,,,,
23026106,way,-27.46112,153.0160928,cycleway,,,,
23026106,way,-27.4612033,153.0161937,cycleway,,,,
23026106,way,-27.4614125,153.0164914,cycleway,,,,
23026106,way,-27.4614487,153.0165461,cycleway,,,,
23026106,way,-27.4614725,153.0165801,cycleway,,,,
23026106,way,-27.4615034,153.0166154,cycleway,,,,
23026106,way,-27.4615356,153.0166425,cycleway,,,,
23026106,way,-27.4615692,153.0166645,cycleway,,,,
23026106,way,-27.4616099,153.0166789,cycleway,,,,
23026335,way,-27.4578049,153.0157937,busway,Inner Northern Busway,,,no
23026335,way,-27.4578492,153.0158521,busway,Inner Northern Busway,,,no
23026335,way,-27.4579239,153.0159234,busway,Inner Northern Busway,,,no
23026364,way,-27.4574652,153.0175612,busway,Inner Northern Busway,40,,no
23026364,way,-27.457455,153.0176593,busway,Inner Northern Busway,40,,no
23026364,way,-27.4574406,153.0177508,busway,Inner Northern Busway,40,,no
23026364,way,-27.4574179,153.0178402,busway,Inner Northern Busway,40,,no
23026364,way,-27.4573872,153.0179265,busway,Inner Northern Busway,40,,no
23026364,way,-27.4573489,153.0180088,busway,Inner Northern Busway,40,,no
23026364,way,-27.4573033,153.0180863,busway,Inner Northern Busway,40,,no
23026364,way,-27.4572509,153.0181582,busway,Inner Northern Busway,40,,no
23026364,way,-27.4571893,153.0182266,busway,Inner Northern Busway,40,,no
23026364,way,-27.4571215,153.0182872,busway,Inner Northern Busway,40,,no
23026364,way,-27.4570484,153.0183393,busway,Inner Northern Busway,40,,no
23026364,way,-27.4569708,153.0183822,busway,Inner Northern Busway,40,,no
23026364,way,-27.4568895,153.0184155,busway,Inner Northern Busway,40,,no
23026364,way,-27.4568055,153.0184389,busway,Inner Northern Busway,40,,no
23026364,way,-27.4567198,153.0184519,busway,Inner Northern Busway,40,,no
23026385,way,-27.4602522,153.015288,cycleway,,,,
23026385,way,-27.4602008,153.015282,cycleway,,,,
23026385,way,-27.4599068,153.0152486,cycleway,,,,
23026404,way,-27.4621004,153.0165141,cycleway,,,,no
23026404,way,-27.4620674,153.0165342,cycleway,,,,no
23026404,way,-27.4620454,153.0165493,cycleway,,,,no
23026404,way,-27.4620334,153.0165575,cycleway,,,,no
23026404,way,-27.4620027,153.0165765,cycleway,,,,no
23026404,way,-27.4619756,153.0166024,cycleway,,,,no
23026404,way,-27.4619471,153.0166251,cycleway,,,,no
23026404,way,-27.4619143,153.0166525,cycleway,,,,no
23026404,way,-27.4618843,153.0166757,cycleway,,,,no
23026404,way,-27.4618586,153.0166919,cycleway,,,,no
23026404,way,-27.461843,153.0167031,cycleway,,,,no
23026404,way,-27.4618225,153.016708,cycleway,,,,no
23026404,way,-27.4617958,153.0167072,cycleway,,,,no
23026404,way,-27.4617684,153.0167035,cycleway,,,,no
23026404,way,-27.4616561,153.0166892,cycleway,,,,no
23026404,way,-27.4616099,153.0166789,cycleway,,,,no
23026426,way,-27.4599124,153.0149969,primary,College Road,60,2,yes
23026426,way,-27.4599388,153.0150472,primary,College Road,60,2,yes
23026426,way,-27.4599865,153.015139,primary,College Road,60,2,yes
23026426,way,-27.4600812,153.0153032,primary,College Road,60,2,yes
23026436,way,-27.4603332,153.0155484,cycleway,,,,
23026436,way,-27.46037,153.0155316,cycleway,,,,
23026436,way,-27.4604167,153.0155311,cycleway,,,,
23026436,way,-27.4604461,153.0155421,cycleway,,,,
23026436,way,-27.4604711,153.01556,cycleway,,,,
23026436,way,-27.4604964,153.0155981,cycleway,,,,
23026436,way,-27.4605229,153.0156683,cycleway,,,,
23026436,way,-27.4605354,153.0157117,cycleway,,,,
23026436,way,-27.4605408,153.0157384,cycleway,,,,
23026436,way,-27.4605545,153.01577,cycleway,,,,
23026436,way,-27.4605789,153.0157899,cycleway,,,,
23026436,way,-27.460606,153.0157952,cycleway,,,,
23026436,way,-27.4606326,153.0157903,cycleway,,,,
23026436,way,-27.4606492,153.0157799,cycleway,,,,
23026436,way,-27.4606621,153.0157652,cycleway,,,,
23026436,way,-27.4606747,153.0157417,cycleway,,,,
23026436,way,-27.4606776,153.0157149,cycleway,,,,
23026436,way,-27.4606712,153.0156861,cycleway,,,,
23026436,way,-27.460656,153.0156622,cycleway,,,,
23026436,way,-27.4606285,153.0156311,cycleway,,,,
23026436,way,-27.4605919,153.0155978,cycleway,,,,
23026436,way,-27.4605445,153.0155501,cycleway,,,,
23026436,way,-27.4605347,153.0155246,cycleway,,,,
23026436,way,-27.4605339,153.0154668,cycleway,,,,
23026447,way,-27.4591664,153.014827,primary,Kelvin Grove Road,60,2,yes
23026447,way,-27.4592198,153.0148567,primary,Kelvin Grove Road,60,2,yes
23026447,way,-27.4592987,153.0148889,primary,Kelvin Grove Road,60,2,yes
23026447,way,-27.4593692,153.0149083,primary,Kelvin Grove Road,60,2,yes
23026458,way,-27.4596517,153.0147984,busway,Inner Northern Busway,40,,no
23026458,way,-27.4595326,153.0148012,busway,Inner Northern Busway,40,,no
23026458,way,-27.4593873,153.0148248,busway,Inner Northern Busway,40,,no
23026458,way,-27.4593139,153.0148411,busway,Inner Northern Busway,40,,no
23031951,way,-27.4603139,153.015486,footway,,,,
23031951,way,-27.4603704,153.0154609,footway,,,,
23413473,way,-27.4547861,153.0001592,residential,Thomas Street,50,,no
23413473,way,-27.4547999,153.0001626,residential,Thomas Street,50,,no
23413473,way,-27.4548148,153.0001631,residential,Thomas Street,50,,no
23413473,way,-27.4548316,153.0001604,residential,Thomas Street,50,,no
23413473,way,-27.4548493,153.0001552,residential,Thomas Street,50,,no
23413473,way,-27.455689,152.9997715,residential,Thomas Street,50,,no
23413473,way,-27.4557883,152.9997279,residential,Thomas Street,50,,no
23413473,way,-27.4558169,152.9997154,residential,Thomas Street,50,,no
23413473,way,-27.4558671,152.9996937,residential,Thomas Street,50,,no
23456313,way,-27.4561674,153.0078275,primary,Musgrave Road,60,4,no
23456313,way,-27.4562385,153.0079971,primary,Musgrave Road,60,4,no
23456313,way,-27.4563911,153.0083744,primary,Musgrave Road,60,4,no
23456313,way,-27.456559,153.008786,primary,Musgrave Road,60,4,no
23456313,way,-27.4566064,153.0089022,primary,Musgrave Road,60,4,no
23456313,way,-27.4566263,153.0089598,primary,Musgrave Road,60,4,no
23456313,way,-27.4566509,153.0090588,primary,Musgrave Road,60,4,no
23456313,way,-27.4566693,153.0091586,primary,Musgrave Road,60,4,no
23456313,way,-27.4566794,153.0092526,primary,Musgrave Road,60,4,no
23456313,way,-27.4566833,153.0093418,primary,Musgrave Road,60,4,no
23456313,way,-27.4566816,153.009653,primary,Musgrave Road,60,4,no
23456313,way,-27.4566813,153.0097864,primary,Musgrave Road,60,4,no
23456313,way,-27.4566829,153.0098836,primary,Musgrave Road,60,4,no
23456313,way,-27.4566874,153.0099481,primary,Musgrave Road,60,4,no
23456313,way,-27.4566947,153.0100131,primary,Musgrave Road,60,4,no
23456313,way,-27.4567076,153.0100812,primary,Musgrave Road,60,4,no
23456313,way,-27.4567245,153.0101509,primary,Musgrave Road,60,4,no
23456313,way,-27.4567441,153.0102257,primary,Musgrave Road,60,4,no
23456313,way,-27.4567679,153.0103074,primary,Musgrave Road,60,4,no
23456313,way,-27.4568083,153.0104209,primary,Musgrave Road,60,4,no
23456313,way,-27.4568587,153.0105376,primary,Musgrave Road,60,4,no
23456313,way,-27.4569038,153.0106304,primary,Musgrave Road,60,4,no
23456313,way,-27.4569533,153.0107207,primary,Musgrave Road,60,4,no
23456313,way,-27.4569964,153.0107932,primary,Musgrave Road,60,4,no
23456313,way,-27.4570443,153.0108639,primary,Musgrave Road,60,4,no
23456313,way,-27.4570941,153.010927,primary,Musgrave Road,60,4,no
23456313,way,-27.4571696,153.0110125,primary,Musgrave Road,60,4,no
23456313,way,-27.4574183,153.0112642,primary,Musgrave Road,60,4,no
23456313,way,-27.4576152,153.0114711,primary,Musgrave Road,60,4,no
23456313,way,-27.457733,153.0116086,primary,Musgrave Road,60,4,no
23456313,way,-27.4577928,153.0116836,primary,Musgrave Road,60,4,no
23456409,way,-27.4569774,153.0067805,service,Balmain Terrace,50,,no
23456409,way,-27.4569434,153.0067374,service,Balmain Terrace,50,,no
23456409,way,-27.4569291,153.0067243,service,Balmain Terrace,50,,no
23456409,way,-27.4569127,153.006717,service,Balmain Terrace,50,,no
23456409,way,-27.456883,153.0067156,service,Balmain Terrace,50,,no
23456409,way,-27.456859,153.0067162,service,Balmain Terrace,50,,no
23456409,way,-27.4565759,153.0067626,service,Balmain Terrace,50,,no
23456409,way,-27.4563477,153.0067993,service,Balmain Terrace,50,,no
23456409,way,-27.4561328,153.0068329,service,Balmain Terrace,50,,no
23456410,way,-27.4562254,153.0040405,residential,O'Connell Place,50,,no
23456410,way,-27.4562346,153.0041059,residential,O'Connell Place,50,,no
23456410,way,-27.4562363,153.0041178,residential,O'Connell Place,50,,no
23456410,way,-27.4563851,153.0051605,residential,O'Connell Place,50,,no
23456410,way,-27.4564234,153.0054675,residential,O'Connell Place,50,,no
23456410,way,-27.456438,153.0056322,residential,O'Connell Place,50,,no
23456410,way,-27.456456,153.0058126,residential,O'Connell Place,50,,no
23456410,way,-27.4565523,153.0065499,residential,O'Connell Place,50,,no
23456413,way,-27.456456,153.0058126,residential,Zig Zag Street,50,,no
23456413,way,-27.4564312,153.0058166,residential,Zig Zag Street,50,,no
23456413,way,-27.4558038,153.0059125,residential,Zig Zag Street,50,,no
23456413,way,-27.4557193,153.0059297,residential,Zig Zag Street,50,,no
23456413,way,-27.4556579,153.0059441,residential,Zig Zag Street,50,,no
23456413,way,-27.4555982,153.0059581,residential,Zig Zag Street,50,,no
23456413,way,-27.4553377,153.0060038,residential,Zig Zag Street,50,,no
23456413,way,-27.4552972,153.0060089,residential,Zig Zag Street,50,,no
23456413,way,-27.4552412,153.0060089,residential,Zig Zag Street,50,,no
23456413,way,-27.4551928,153.006009,residential,Zig Zag Street,50,,no
23456413,way,-27.4551638,153.0060133,residential,Zig Zag Street,50,,no
23456413,way,-27.4550511,153.0060366,residential,Zig Zag Street,50,,no
23456413,way,-27.4549812,153.0060539,residential,Zig Zag Street,50,,no
